Num_Col_0,Num_Col_1,Num_Col_2,Num_Col_3,Num_Col_4,Num_Col_5,Num_Col_6,Num_Col_7,Num_Col_8,Num_Col_9,Num_Col_10,Num_Col_11,Num_Col_12,Num_Col_13,Num_Col_14,Num_Col_15,Num_Col_16,Num_Col_17,Num_Col_18,Num_Col_19,Num_Col_20,Num_Col_21,Num_Col_22,Num_Col_23,Num_Col_24,Num_Col_25,Num_Col_26,Num_Col_27,Num_Col_28,Num_Col_29,Num_Col_30,Num_Col_31,Num_Col_32,Num_Col_33,Num_Col_34,Num_Col_35,Num_Col_36,Num_Col_37,Num_Col_38,Num_Col_39,Num_Col_40,Num_Col_41,Num_Col_42,Num_Col_43,Num_Col_44,Num_Col_45,Num_Col_46,Num_Col_47,Num_Col_48,Num_Col_49,Num_Col_50,Num_Col_51,Num_Col_52,Num_Col_53,Num_Col_54,Num_Col_55,Num_Col_56,Num_Col_57,Num_Col_58,Num_Col_59,Num_Col_60,Num_Col_61,Num_Col_62,Num_Col_63,Num_Col_64,Num_Col_65,Num_Col_66,Num_Col_67,Num_Col_68,Num_Col_69,Num_Col_70,Num_Col_71,Num_Col_72,Num_Col_73,Num_Col_74,Num_Col_75,Num_Col_76,Num_Col_77,Num_Col_78,Num_Col_79,Num_Col_80,Num_Col_81,Num_Col_82,Num_Col_83,Num_Col_84,Num_Col_85,Num_Col_86,Num_Col_87,Num_Col_88,Num_Col_89,Num_Col_90,Num_Col_91,Num_Col_92,Num_Col_93,Num_Col_94,Num_Col_95,Num_Col_96,Num_Col_97,Num_Col_98,Num_Col_99,Cat_Col_100,Cat_Col_101,Cat_Col_102,Cat_Col_103,Cat_Col_104,Cat_Col_105,Cat_Col_106,Cat_Col_107,Cat_Col_108,Cat_Col_109,Cat_Col_110,Cat_Col_111,Cat_Col_112,Cat_Col_113,Cat_Col_114,Cat_Col_115,Cat_Col_116,Cat_Col_117,Cat_Col_118,Cat_Col_119,Cat_Col_120,Cat_Col_121,Cat_Col_122,Cat_Col_123,Cat_Col_124,Cat_Col_125,Cat_Col_126,Cat_Col_127,Label
0.371259779,0.420806646,0.373755246,0.556079686,0.663033068,0.652158141,0.471324742,0.344477832,,0.7424137,0.41198644,0.115318835,0.393996358,0.881226659,0.302274585,0.594712436,0.432391673,0.910770535,0.337038696,0.597322762,0.389177144,0.249842599,6094.431641,0.897963405,0.295372188,0.807605624,0.253646433,7806.016602,0.209706962,0.18003723,,0.284281045,0.193638548,7134.705078,0.824961185,0.588071227,0.451257944,0.291877598,0.455180407,0.191793129,0.311243862,0.410792083,0.422783911,0.506306529,0.464446753,0.282506555,0.618042588,0.382883519,0.769079149,0.410048723,0.427246481,0.864563584,0.639070392,0.430592716,0.427011788,0.279130667,6692.458008,0.46188724,,0.790646017,0.381352812,0.237355813,0.435778916,,0.88559252,0.327080458,0.546164453,,0.369872779,0.834596872,,0.505981445,0.746598184,0.90163219,0.543267429,0.247933984,0.338641912,0.229947895,0.311858535,0.778200269,0.7799142,0.756060064,0.391279876,0.368399948,0.105791815,0.076869756,0.580516696,0.363315314,0.313563973,0.124334671,0.86947906,0.844471157,0.382114649,0.228225261,0.356860787,0.417400777,0.75609535,0.823320687,0.733980119,0.216979235,2,4,,1,3,2,2,,3,4,0,0,0,1,,,1,0,,0,1,1,0,1,0,1,0,1,3
0.358144611,0.458330333,0.152845159,0.228099108,0.703735173,0.529670894,0.650995731,0.522449315,0.369265825,,,0.853688538,,0.659419537,0.828934133,0.523411751,0.445923805,0.338163197,0.642921329,0.392138302,0.544079006,0.711802304,5308.046875,0.376415044,0.30267939,0.69091779,0.307719141,2239.976318,0.333910823,0.867495477,0.285061568,0.732248485,0.397160351,3767.23584,0.346268773,0.823643744,0.568875313,0.555425763,0.452791929,0.515891731,0.430963993,0.513124168,0.210330024,,0.434527844,0.365266711,0.430866033,0.632680893,0.590804756,0.467413664,0.249301374,0.323785812,0.787254155,0.090762064,0.674044967,0.389836997,8802.208008,0.66785109,0.754747272,,0.644571841,0.35489741,0.871596396,0.288208634,0.308041573,0.388118595,,0.191554695,0.186438888,0.713853121,0.787461579,,0.286382228,0.457815677,0.813344538,0.827556908,0.839419365,,,0.722165763,0.847500086,0.238877475,0.705751002,0.646128476,0.501202583,0.508954644,0.623898566,0.594046593,0.677354753,0.650360584,0.597572625,0.427422792,0.544306755,,0.32412681,0.591616035,0.337159872,0.115259774,0.565779209,0.515549123,0,0,0,2,3,0,,1,2,2,0,1,0,0,,0,0,1,0,0,0,1,1,1,0,0,0,1,9
,0.414087921,0.675176203,0.519944549,0.503365099,0.616413534,0.82058835,0.877474964,0.631803989,0.346075326,0.648475468,,0.74460423,0.172520816,0.603748262,0.350227594,0.538265824,0.529838443,,0.468472391,0.907277703,0.708283842,5145.625488,0.703118503,0.592316449,0.117694139,0.378707051,5238.136719,0.120521605,0.268942386,0.243750215,0.674144328,0.498913735,5193.516602,0.473790944,,0.830987155,0.481205493,0.427298248,0.186215669,0.4667539,0.836835623,0.129968435,,0.583154023,0.55427146,0.337232798,0.103304379,0.562515914,0.402813613,0.874673605,0.15916869,0.62969476,0.418245107,0.2563079,,4533.111328,0.596705437,0.586022675,,0.886533678,0.855195403,0.660468161,0.94367522,0.14766103,0.17181927,,0.479138792,0.829922616,0.160261676,0.573171079,0.475874484,0.154271275,,0.103241682,0.596723139,0.560107946,,0.88760066,0.398596585,0.698805094,0.603798807,0.733483374,0.53885293,0.30959332,0.35065335,0.90653044,0.545920551,0.30278188,0.833336771,0.840135098,0.356746286,0.843130946,0.646473289,0.624569714,0.625810623,0.825135887,0.591918766,0.527957559,0.186398253,2,3,2,4,2,1,0,2,4,0,1,0,1,0,0,0,,1,1,1,0,1,0,0,,1,0,0,1
0.725397348,0.462725788,0.90028131,0.894872665,0.537978113,,0.637744427,0.220309421,0.803574741,,0.735717595,0.327841043,0.855892956,0.910575151,0.493536562,0.473967493,0.066533774,0.435194135,0.755367458,0.33309266,,0.188557938,2126.987549,,0.935770512,0.568612814,0.206229135,3691.289795,0.149729684,0.658043385,0.103789315,,0.895386577,945.8988037,0.092125669,0.277077615,0.731596768,0.910354733,0.611755192,0.863789618,0.772279024,,0.295847982,0.411968499,0.4266406,,0.041008528,0.822645485,0.668301642,0.117538549,0.421622425,0.581440508,0.535147846,0.438810319,0.184159949,0.673547208,3922.466309,0.879037261,0.35294956,0.721151233,0.641061664,,0.424147129,0.072382301,0.490658581,0.472293615,0.511509418,0.743124902,0.656801939,,0.797409952,0.630379379,0.845852911,0.649515748,0.755481541,0.507076979,,0.624468386,0.659724355,0.104233645,0.684131682,0.294458032,0.890198886,0.5360533,0.298001319,0.206866086,0.400416493,0.8541978,0.916015387,0.425653964,0.475697488,0.364723593,0.771340072,0.365546137,0.616017044,0.578143537,0.712689698,0.656806409,0.922452748,0.711021602,1,2,4,2,2,,,0,2,4,0,0,1,1,1,0,1,0,1,1,1,,0,0,1,0,1,1,8
0.666843295,0.549849749,0.873084605,0.891899288,0.609507501,0.076484144,0.583060741,0.18391715,0.709277272,0.717156529,0.756846189,0.507714033,0.751638889,,0.621753812,0.471755892,0,0.338477522,0.705930173,0.404898643,0.521746933,0.348998994,2537.856934,0.517357707,0.798810482,0.660303652,0.064476296,3237.970459,0.104403861,0.805029988,0.005807358,0.813098669,0.847104013,135.3411255,0,0.337312102,0.818971574,0.863408923,,0.936561406,0.724109411,0.579252422,0.317007184,0.416008025,0.455037415,0.841693342,0.015586728,0.910853863,0.709061861,0.079193346,0.329013199,0.566247404,0.701598406,0.433979422,0.124145754,0.51524502,4779.459473,0.995366454,0.397496521,,0.66320461,0.680211782,0.396427423,0.079982676,0.490929902,0.452207685,0.591601551,0.694698155,0.476210803,0.725717843,0.879255474,0.650098085,0.847364545,0.607837439,0.916030407,0.531108975,0.145770118,0.660269916,0.742100894,0.150066927,0.835917532,0.153788641,,0.603898585,0.312949985,0.253567219,0.50603497,0.996713579,0.95081383,0.58757931,0.541655362,0.349957466,0.767546833,,0.687918127,0.461867571,0.636347532,0.482928157,0.901566446,0.771992028,1,2,,2,,2,2,1,3,4,0,0,1,1,1,0,,0,1,1,1,1,1,0,1,0,1,1,8
0.362708926,0.393031538,0.302436918,0.437492311,0.760149539,0.682579517,0.457288682,0.340190232,0.333000839,0.724251688,0.35887897,0.181638613,,0.877325654,0.394584686,0.548818946,0.445675462,0.851752043,0.359325588,0.645380378,0.416003317,0.297321022,5976.612793,0.792182446,0.17598258,0.872264624,0.293147027,7536.165527,0.248762771,0.285331905,0.501232445,,0.150696591,7022.862793,0.822992921,0.721045136,0.41819495,0.276658684,0.447556645,0.203705922,0.292747051,0.358767748,0.468729168,0.542404652,0.513010502,0.213103414,0.645998955,0.41565308,0.826144755,0.478815705,0.387800157,,0.618223011,0.37516284,0.494406641,0.218727961,7366.12207,0.488383502,0.821408749,0.817008853,0.408853769,0.142621249,0.487947404,0.423788965,0.844409645,0.300083607,0.478154331,0.792811573,0.258094072,0.810367107,0.516558051,0.560377002,0.66297859,0.845439136,0.624572694,0.30896005,0.458961248,0.146021545,0.39562583,0.83375442,0.79838407,0.657870889,,0.420672148,0.137047291,0.121038333,0.559078217,0.323771894,0.388102382,0.147468626,0.84864521,0.858290434,0.295541346,0.325002432,0.258113563,0.459995627,0.659002602,0.719656765,0.630598426,0.233688578,2,3,2,1,2,1,2,3,3,3,0,0,0,1,0,0,1,0,,0,1,1,0,,0,1,0,1,3
0.509088814,0.153438732,0.620115101,0.382413417,0.407677531,0.871003926,0.351330936,0.370241553,0.412495613,0.627788424,0.230800241,0.613711417,0.481204331,0.687988043,0.323323905,0.085848533,0.353772432,0.130143687,0.613820255,0.513271272,0.892962098,,8514.081055,0.138670921,0.453847706,0.818575919,0.304157525,3079.111084,0.282671213,0.406190962,0.429892063,0.264012933,,,0.505274892,,0.494234353,0.389120996,0.127794757,0.54162997,0.814483821,0.596055865,0.425424814,,0.807355106,0.266883224,0.506299973,0.495521665,0.619459093,0.656496167,0.346282989,0.161712602,0.680643559,0.609446108,0.487051755,,726.0236206,0.556557477,0.107715167,0.737424791,0.781051815,0.681703389,0.151423469,0.559506297,0.425050765,0.846730411,0.398497045,0.271220058,0.410485834,0.251273394,,0.613144279,,0.167085782,0.58030206,0.270875365,0.3222844,0.670331657,0.530466735,0.80269134,0.715685308,0.842623889,0.2037386,0.86210233,0.842264414,,0.779774547,0.666631579,0.580755115,0.471881241,0.461775959,0.342688471,0.700946212,0.386317551,0.914111733,0.50251931,0.140690252,0.815478027,0.764055789,0.638293028,3,4,1,,3,3,2,0,3,1,1,1,0,1,0,1,0,0,1,0,,1,1,1,1,,1,0,7
0.393865019,0.457034409,0.667667031,0.523883641,0.449283421,,0.813459814,0.858211458,0.695493281,0.307113767,0.709902048,0.818571091,0.748692513,0.167365015,0.58498776,0.395822108,0.550436437,0.469731927,0.522895753,,0.872077107,0.7306602,,0.707345068,0.671480715,0.092808507,0.375351816,4603.029297,,0.316910267,0.240039691,0.695490777,0.570482433,4971.416504,0.425222367,0.50490433,0.837646723,0.523433387,0.441225231,0.252145439,0.470143318,0.850370884,0.103225298,0.479439884,0.554803908,0.613996923,0.325246781,0.160195917,0.49393484,0.393928796,0.834496677,0.107959628,0.654888988,0.424068063,0.260951519,0.788558781,4289.187988,,0.570523262,0.701554418,0.846678019,0.904387295,0.677319467,0.902308345,0.114701055,0.245542526,0.745796859,0.479448825,0.837462008,0.190671489,,0.472842395,0.200040713,,0.105585918,0.596153498,0.528942466,0.889839113,0.870010436,0.372759014,0.669847429,0.600751638,0.718002319,0.517434359,0.357562423,0.393875867,0.88893187,,0.308894157,0.870810807,0.771518528,0.288497418,0.873012662,0.647967696,0.707610309,0.588217556,,,0.560955882,,2,3,2,4,3,1,0,,4,0,1,0,1,0,0,,1,1,1,1,1,1,0,0,1,1,0,0,1
0.371400863,0.485842526,0.72388041,0.536291718,0.461752564,0.607836723,,0.822140753,0.663739622,0.262794971,0.683183312,0.870102346,0.729774177,0.152221248,0.619637251,0.361759037,0.524916708,0.422885388,0.514991045,0.465494812,0.928546488,0.796079218,4930.270996,,0.629751921,0.10323146,0.330116004,5291.338379,0.167917609,0.314611763,0.222918078,0.726384103,0.550474584,4301.92334,0.4053137,0.515174866,0.864377558,0.452464938,0.419046491,0.268067837,,0.786182463,0.162432835,0.424996793,0.58633256,0.614773154,0.289504766,0.207505018,0.516388714,0.377056479,,0.112410948,0.668503225,0.50909549,0.189319804,0.764405429,3956.772949,0.64287287,0.574691951,,0.855513811,0.92759639,0.612460494,,0.13427189,0.22590667,0.839228988,0.495455742,0.788170457,0.146278843,0.537223101,0.424255759,0.238792777,0.533593714,0.116455697,0.564912558,0.447329879,0.922385454,0.892815828,0.351560086,0.719666421,0.556075931,,0.528500915,,0.373586059,0.923811138,0.669799328,0.288314134,0.942024052,0.803013861,0.32000652,0.84789753,0.679193854,0.787861228,0.53308481,0.820456326,0.530299783,0.496435016,0.232216448,2,3,2,4,3,1,0,2,4,0,,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
0.3825486,0.393545747,0.374566823,0.484061122,0.763195753,0.699389935,0.436745971,0.423949838,0.342637628,0.702033043,0.416595221,0.211575568,0.412508219,0.783909857,0.368706733,0.512058437,0.454553515,0.861678004,,,0.522831678,0.336363375,6212.862305,0.808610737,0.194250762,0.806424975,0.274445236,7214.741211,0.140433848,0.24444209,0.469319493,0.269970179,0.173248693,7787.170898,0.816759169,0.683617055,0.500059366,0.303756088,0.471081227,0.177933738,0.332458705,0.452750832,0.429595143,0.528209686,0.580853343,0.183866426,0.665699899,,0.848643124,0.486214727,0.445119888,0.79480195,0.65669769,0.384599775,0.409711897,0.205658987,6867.061035,0.522868633,0.767468274,0.787169456,0.471344382,0.262267172,,0.535601258,0.784742653,,0.539971828,0.800139904,0.339619994,0.721041381,0.570365012,0.51363939,,0.819580197,0.550687313,0.257959604,0.440118015,0.211299464,0.445304304,0.809389412,0.786497772,0.711947858,0.409496337,0.433035374,0.157938421,0.157659858,0.65876925,0.332526058,0.36341238,0.212514594,0.89513427,0.788876832,0.372116297,,0.313978344,0.442752779,0.714302421,0.786609173,0.665328741,0.249674588,2,4,2,1,3,1,2,3,3,3,0,0,0,1,0,0,,,1,0,1,1,0,1,0,,0,1,3
0.444987983,0.273604602,0.340169549,0.42225334,0.825373471,0.681396484,0.456612706,0.462087929,0.286743134,0.800987959,0.359087944,0.157790259,,0.809293091,0.387235016,0.443513989,0.45233506,0.885881901,0.349247307,0.664487064,0.511947751,0.253407061,6077.597168,0.763920307,0.175572336,,0.372172177,6563.509277,0.12586762,0.277855814,0.501975715,0.276523024,0.169981137,8281.554688,0.832524776,0.793891609,0.442083567,0.38915801,0.472974986,0.164891034,0.438069016,0.50537622,0.414082855,0.566874206,0.610762596,0.15268673,0.688230634,0.250416219,0.908516645,0.547937214,0.442998171,0.796479642,,0.271379471,0.515151799,0.197436109,,0.502683997,0.711080015,0.763612092,0.54309684,,0.512901366,0.465332657,,0.263963163,0.360639483,0.672932684,0.373261809,0.690340221,0.653349042,0.608748794,0.492976278,0.791036546,0.581588686,0.333941221,0.610253751,0.089951448,0.495059013,0.831217229,0.731092155,,0.396462828,,0.209037751,0.19273673,,0.207221776,0.481209487,,0.850293338,0.782754779,,0.29944241,0.120267779,0.600616872,0.640352309,0.819981337,0.667738795,0.26623261,2,3,2,1,2,2,2,3,2,3,0,1,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,3
0.389848262,0.426653504,0.209792659,0.242860138,0.70443368,0.490815073,0.669777989,0.480116814,0.381137401,,,0.826074421,0.270003051,0.696064591,0.836087644,0.484000891,,0.31110096,0.691579163,,0.534352422,0.671572387,4901.628906,0.346456885,0.336071283,0.69615227,,2389.999268,0.363558114,0.878456175,0.279855818,0.790904582,0.434588581,3080.811279,0.316665739,0.837668002,,,0.43978858,0.554886878,0.472612381,0.500716209,0.243332833,0.648400486,0.437123537,,0.373897702,0.679695964,0.606842399,0.45471856,0.266990602,0.342905253,0.723367453,0.112942338,0.675949097,0.423200607,8397.420898,0.682694674,0.710159659,0.843296051,0.668997943,0.332929641,0.849212587,0.242047146,0.306781054,0.387059212,0.267228335,0.175327763,0.201690808,0.68617028,0.783617735,0.859365582,0.308144331,,0.835107028,0.846109927,0.825214207,0.452786505,0.830931544,,0.836402476,0.201188952,0.743152022,0.670557559,0.496318609,0.492592782,0.566938519,0.600364447,0.739210546,0.624598265,0.559799075,0.436439455,0.535626292,0.878777862,0.305667907,0.63785094,0.31819576,0.127586946,0.550071955,0.524904549,0,0,0,2,2,0,1,1,2,2,0,1,1,0,0,0,0,1,,0,0,1,,1,0,0,0,1,9
0.624641776,0.191844627,0.6416291,0.234726414,0.715085983,0.372123033,,0.326625645,0.620095134,0.863778293,0.392897308,0.10088671,0.696720004,0.746216357,0.263047576,0.28724438,0.42170316,0.43725428,0.671060145,0.55465585,0.483171821,0.12215592,2554.522949,0.620768726,,0.556583047,0.853142679,3784.104248,0.378725469,0.498873085,0.622178435,0.754431009,0.775873959,5922.983887,0.683562219,0.707706749,0.437035948,0.806826174,0.427406579,0.454123378,0.704626203,0.729718208,0.555425525,0.586271167,0.725268483,0.648051977,0.457723707,0.40643394,0.767915905,0.732919872,0.619738638,0.594401479,0.107683316,0.345413327,0.724441171,0.739593327,2898.748535,0.603233457,0.3194727,0.368730098,,0.173266068,0.571989238,0.251735985,0.278506845,0.477556318,0.217109963,0.317170084,,0.271433949,0.537446737,0.778270841,0.484957278,0.444417655,,0.436169624,0.685831726,0.158259407,0.713428319,0.48354128,0.361756772,0.541665673,0.420541197,0.612020671,0.493733108,0.443896443,,,0.877411008,0.205642194,0.258008212,0.380940557,0.322913647,0.336603194,0.173640177,0.883041322,0.613620877,0.885249734,0.480248004,0.613109291,2,2,2,2,0,4,3,1,0,2,0,1,1,1,0,0,,1,1,,0,1,0,0,,0,1,,0
0.804650187,0.544708073,0.200675398,0.119066104,0.88765049,0.556194782,0.252484441,0.417602539,0.223044664,0.155683801,0.929615915,0.268612534,0.627910256,0.340631902,0.396218538,0.664523959,0.942071378,0.406122059,0.705977917,0.456473559,0.327807039,0.429500401,1769.15918,0.817719877,0.520578563,0.73244369,0.547742486,3817.335693,0.418957412,0.801891625,0.90018177,0.453098655,0.627039611,9743.811523,0.51882571,0.169026643,0.267066926,0.572632432,0.897731841,,0.17932336,0.25072062,0.446733028,0.597680032,0.824376941,0.474211425,0.994381964,0.750816703,,0.860593021,0.081263483,0.326862991,0.438148171,0.369847804,0.277257502,0.552026212,5911.99707,0.674209654,0.6824857,0.4293724,0.086655073,0.493421763,0.715034783,0.273599058,0.41721487,0.775523126,,0.462764531,0.282253712,0.780555546,0.622049391,0.137776732,0.716327071,0.29488951,0.489912182,0.051787097,0.573508978,0.471515536,0.594288051,0.599047363,0.160606354,0.536686122,0.240836799,0.048600756,0.471438527,0.472288966,0.465572029,0.462095559,0.598555326,0.361661881,0.252779573,0.375178427,0.110983789,,0.6338557,0.292170018,0.640772045,0.552637279,0.376849413,0.814914823,2,3,1,1,3,3,2,4,,,1,1,0,0,,,0,1,0,0,1,0,1,0,0,1,0,0,2
0.365602881,0.341833323,0.255243152,0.259741634,0.659618735,0.57180208,0.673977911,,0.352103204,0.541980326,0.400077164,,0.24757199,0.727305233,0.842020452,0.371182024,0.335276574,0.267342389,0.686640143,0.409805655,0.637702525,0.757261813,6015.385742,0.219839126,0.292804837,0.736525953,0.294442087,2343.220703,0.34258607,0.825069606,0.232475638,0.737594426,,2859.032959,0.317161769,,0.565181315,0.53481698,0.329854071,0.52440989,0.568373978,0.527484536,0.245813876,0.550432146,0.465713561,0.354368865,0.333552748,0.639751434,0.616151631,0.451572955,0.288920254,0.300412118,0.752765715,0.144068599,0.697813213,0.347819209,7678.476563,0.661291242,0.617761135,,0.779462039,0.360626429,,0.295182019,0.311729968,0.403491646,,0.115947954,0.204946831,0.599550784,0.844347894,0.910632968,,0.415189981,0.854290724,0.867491186,0.812218249,0.469558835,0.830452561,0.722142577,0.909770787,0.252667934,,0.79436332,0.563336313,0.558429599,0.634647131,,0.741523325,0.62688148,0.596363068,0.445832163,0.607221961,0.903195262,0.336075693,,0.209786549,0.165619537,0.588965297,0.495234907,0,0,0,2,,0,1,0,2,2,0,1,1,0,0,0,0,1,,0,0,1,1,1,0,0,0,1,9
0.411581129,0.391227931,0.322717488,0.501219213,0.730169237,0.700549543,0.474038959,0.435681432,0.334355474,0.666104972,,0.209268928,0.409966409,0.776472688,0.388940126,0.553153574,0.491835088,0.882788658,0.356590122,0.602293491,0.458748251,0.330216348,6182.931152,0.838104188,0.236800015,0.814285934,,7342.179199,0.175906539,0.246434167,0.484302253,0.261434525,0.150391847,7730.205078,,0.627486169,0.447206974,0.28900227,0.49689433,,0.31321305,0.403114021,0.382161438,0.510476708,0.526974559,0.211813569,0.677745879,0.358082682,0.810054362,0.45942837,0.394842505,0.766394436,,0.371847153,0.39719063,0.22969009,7205.430176,0.48478508,0.800132275,0.822599888,0.42616576,0.286219776,0.487489104,0.495247751,0.820567131,0.316107988,0.508609056,0.82429117,0.352492183,0.805954814,0.576262593,0.476206183,0.633720934,0.835264325,0.548815966,,0.442420036,0.248192832,0.39706409,0.801275849,0.763217092,0.726542413,0.405413657,0.377338201,0.147806689,0.132134393,0.662830949,0.366238594,0.335818022,,0.887188911,0.81644541,0.389671385,0.271573514,,0.437027574,0.696130812,0.758859456,0.692562461,0.230591595,2,4,3,,3,1,1,3,3,,0,,0,1,,0,1,,1,0,1,1,0,1,,1,0,1,3
0.205042824,0.582484245,0.152257234,0.200887382,0.083995968,0.682416975,0.722148538,0.273616046,0.859474957,0.25740099,0.451910108,0.529016018,0.124216788,0.656725824,0.323899567,0.789034784,,0.306309193,0.802210331,0.106018379,0.138865024,0.662783742,5438.599121,0.760805309,0.763110936,0.458122134,,6174.1875,0.930458367,0.342135876,,0.765474081,,3289.138428,0.649902761,0.291216105,0.235894248,,0.207787663,0.401881576,0.117663935,,0.339715302,0.408275753,0.14446421,0.792752266,0.454255611,0.837566197,0.050247461,0.491996169,0.374907792,0.307380885,0.547301769,0.629592419,0.780260384,0.962597191,4190.609375,0.196214482,0.823715031,0.644989669,0.15210931,0.394800842,0.723870337,0.349145353,0.555048406,0.796954632,0.556725085,,0.388827324,0.782404184,0.047827031,0.523717523,0.870620251,0.539074719,0.291788131,0.518787086,0.306707323,0.789867401,0.181305751,0.693044126,0.560015202,0.738999903,0.260575205,,0.446459025,0.38613686,0.347851694,0.622522593,0.095942311,0.467514396,0.304116696,0.567746699,0.436762631,0.477365524,0.932951212,0.352666318,,0.402431279,0.496571064,0.282126188,2,1,3,1,2,1,2,,,2,1,0,1,0,1,1,1,1,0,1,,0,1,1,,1,1,1,6
0.502644539,0.163206726,0.588943243,0.433993816,0.331690252,0.757510781,0.393913448,0.295599371,,0.718671918,0.236427009,0.607822597,0.438538432,0.841060162,0.332811147,0.14783749,0.258634329,0.103881881,0.677224755,0.405867994,0.777163565,0.8162027,8482.375,0.115517087,0.54872483,0.85044241,0.278226525,2082.373291,0.309737056,0.48679468,0.350074977,0.325937361,0.463197142,4993.653809,0.422988236,0.587357342,0.489112794,0.49187842,0.106714956,0.62492305,0.894364536,0.628182888,0.368575722,0.095402069,0.675881982,0.352850854,0.403997868,0.600849032,0.539825916,0.566668153,0.269286394,0.19065766,0.713105857,0.537980855,0.588524401,0.298683494,1129.48645,0.55685854,0.095293276,0.739376783,0.77105701,0.637551904,0.199104533,0.382115155,,0.895888627,0.296921074,0.273987025,0.402250826,0.376007527,0.896996975,0.749433339,,0.186711058,0.69794476,0.385847628,0.329737157,0.671233237,0.483505487,0.780053437,,0.7894665,0.244951025,0.904873967,0.881673396,0.832600176,0.686416626,0.717959821,0.668475509,0.426137179,0.393411636,0.31028533,0.769057453,0.425369978,0.878976464,0.541813672,0.087663807,0.758791268,0.888860106,0.704321384,3,3,2,0,3,3,2,0,2,2,,1,0,1,1,1,0,0,1,0,0,1,1,1,1,,1,0,7
0.369268537,0.420863032,0.210623488,0.235422194,0.668923438,0.497281551,0.668158293,0.448499441,0.40737313,0.503754973,0.485394061,,0.240472868,0.731753111,0.817835629,0.479174465,0.383988321,0.284399927,0.701065361,0.379843622,0.523979187,0.682111442,5099.672852,0.321988732,0.345316619,0.707489312,0.337581664,2345.297363,0.394533724,0.870818377,0.279006869,,0.438187271,2813.604248,0.324591577,0.844360232,0.544157803,,0.399415672,0.557753444,,0.498319775,0.256719738,0.630980253,0.420100689,0.431961387,0.354290605,0.699906051,0.579681456,0.453665107,0.262790948,0.345211864,0.722210169,,0.712695777,0.430612534,8125.811035,,0.693408608,0.840628147,0.667146981,0.31582576,0.831570566,0.225065082,0.314834386,0.415135324,,0.17051807,0.189894825,,0.765270531,0.887431681,0.333413839,0.444273531,0.845650733,0.85365802,0.806362212,0.456055462,0.805072844,0.68509084,0.848602831,0.212751269,0.724166036,0.694289684,0.518992186,0.510834813,0.544868588,0.606671751,0.737810969,0.618324578,,0.435943872,0.538146317,0.885041654,0.326491773,0.638730586,,,0.558947921,0.528782427,0,,0,2,2,0,1,1,2,2,0,1,1,0,1,,0,1,0,0,0,1,1,1,0,0,0,1,9
0.372229457,0.460106879,0.653286457,0.487626344,0.463472754,0.64380312,0.826768517,0.85435462,,0.237103969,0.666925251,0.884966373,0.699700177,0.127886593,0.644632578,0.367355794,0.574414015,0.432760119,0.542082369,0.436695963,0.906232178,0.810836077,5076.104492,0.656701326,0.608621836,0.112372592,0.349127829,5298.825684,0.202267498,0.318050236,0.258587033,0.719028652,0.50588876,4588.350586,0.419297993,,0.813595057,0.427274734,0.416747242,,0.40714255,0.759925365,0.140132383,0.43230471,,0.590120256,0.327338487,0.206033766,0.50293541,0.40423733,0.833461285,0.082690202,,0.475402385,0.229395345,0.766285479,4339.530273,0.600012839,0.603891373,0.769975007,0.84452635,0.90515542,0.662781,0.948008358,,0.232293129,0.787642717,0.454688817,0.778195739,0.169138208,,0.424827784,0.197851047,0.524710119,0.106554545,0.595898509,0.512892187,,,0.38853386,0.700746179,0.568939865,0.740774274,0.513778508,0.336050749,0.382529438,0.926201046,0.640299618,0.269120753,0.914819002,0.798214138,0.341624171,0.832551062,0.686084509,0.750251293,0.559137344,,0.500959516,,0.203070179,2,,2,,3,0,0,2,4,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1
0.180583343,0.482317656,0.177782029,0.27541101,0.057945535,0.705176473,0.748618841,0.289470822,0.862381876,,0.337519735,,0.116519772,,0.30888775,0.71851176,0.621327698,0.385722488,0.759478807,0.113398761,0.178445444,0.624910414,6556.54834,0.713078022,0.72423923,0.511762381,0.452014059,6093.868652,0.844924152,0.257079065,0.572027385,0.684106886,0.404928684,3289.321777,0.681249797,0.40030992,0.252596051,0.212392837,0.124062032,0.324537486,0.246929303,0.357054442,,0.376451433,0.113936387,0.715669572,0.404542893,0.741163731,0.08573965,0.438628227,0.402495116,,,0.579615235,0.839577913,0.867452383,4226.03418,0.160087705,0.765851855,0.705875695,0.265916318,0.35869804,0.671212673,0.347248495,0.610608459,0.749860764,,0.659714222,0.429199517,,0.133790553,0.637757897,0.820736289,0.597218871,0.338138223,0.576455355,,0.721349955,0.150704324,0.749729037,0.652648807,0.803754866,0.258614331,0.377512366,0.457639754,0.381898463,0.380708218,0.578652322,0.119021706,0.3734788,0.391296387,,0.529472888,0.472168446,0.829213381,0.44233349,0.482130527,0.486626297,0.620520294,0.223778382,2,1,3,,2,2,2,1,3,3,1,0,0,0,1,1,,,0,1,0,0,1,1,0,1,,1,6
